date,port,current_state,predicted_state,p_s3,hawkes_lambda,hawkes_alert,confidence,tier0_action,tier1_action,tier2_action,tier3_action,tier0_cost
2026-03-10,Rotterdam,S1,S3,0.5712,0.3082,1,0.5365,Strong,Escrow,Stale,Stale,232.5081
2026-03-10,Nhava Sheva,S4,S3,0.5393,0.3224,1,0.4736,Strong,Escrow,Stale,Stale,282.8792
2026-03-10,Hamburg,S0,S0,0.3381,0.3025,1,0.4051,Strong,Escrow,Stale,Stale,123.1027
2026-03-11,Hamburg,S0,S0,0.3164,0.2913,1,0.4098,Strong,Escrow,Stale,Stale,123.1027
2026-03-11,Nhava Sheva,S0,S3,0.4608,0.3114,1,0.3749,Strong,Escrow,Stale,Stale,123.1027
2026-03-12,Shanghai,S2,S0,0.3362,0.2596,1,0.354,Strong,Escrow,Stale,Stale,421.3218
2026-03-12,Rotterdam,S4,S3,0.5405,0.2659,1,0.5445,Strong,Escrow,Stale,Stale,282.8792
2026-03-12,Nhava Sheva,S1,S3,0.5446,0.311,1,0.4952,Strong,Escrow,Stale,Stale,232.5081
2026-03-12,Hamburg,S0,S0,0.308,0.3097,1,0.4576,Strong,Escrow,Stale,Stale,123.1027
2026-03-12,Busan,S3,S4,0.3589,0.2126,1,0.6488,Strong,Escrow,CRDT,CRDT,763.4659
2026-03-12,Antwerp,S3,S3,0.3676,0.2036,1,0.3738,Strong,Escrow,CRDT,CRDT,763.4659
2026-03-13,Hamburg,S1,S3,0.5173,0.3506,1,0.4077,Strong,Escrow,Stale,Stale,232.5081
2026-03-13,Nhava Sheva,S3,S3,0.603,0.3439,1,0.5382,Strong,Escrow,CRDT,CRDT,763.4659
2026-03-13,Rotterdam,S3,S3,0.6523,0.3138,1,0.6455,Strong,Escrow,CRDT,CRDT,763.4659
2026-03-13,Shanghai,S2,S3,0.3524,0.2284,1,0.3216,Strong,Escrow,Stale,Stale,421.3218
2026-03-14,Singapore,S0,S3,0.4471,0.2109,1,0.4785,Strong,Escrow,Stale,Stale,123.1027
2026-03-14,Shanghai,S1,S3,0.4554,0.3368,1,0.3362,Strong,Escrow,Stale,Stale,232.5081
2026-03-14,Rotterdam,S3,S3,0.693,0.3043,1,0.7154,Strong,Escrow,CRDT,CRDT,763.4659
2026-03-14,Nhava Sheva,S3,S4,0.4758,0.3467,1,0.6468,Strong,Escrow,CRDT,CRDT,763.4659
2026-03-14,Hamburg,S1,S3,0.5917,0.3587,1,0.504,Strong,Escrow,Stale,Stale,232.5081
2026-03-14,Busan,S2,S0,0.3109,0.2329,1,0.2939,Strong,Escrow,Stale,Stale,421.3218
2026-03-15,Hamburg,S3,S4,0.5111,0.3047,1,0.5188,Strong,Escrow,CRDT,CRDT,763.4659
2026-03-15,Nhava Sheva,S4,S3,0.5034,0.3033,1,0.4457,Strong,Escrow,Stale,Stale,282.8792
2026-03-15,Rotterdam,S3,S4,0.4185,0.2675,1,0.6317,Strong,Escrow,CRDT,CRDT,763.4659
2026-03-15,Shanghai,S0,S3,0.3721,0.236,1,0.3405,Strong,Escrow,Stale,Stale,123.1027
2026-03-16,Rotterdam,S4,S3,0.6179,0.2787,1,0.6394,Strong,Escrow,Stale,Stale,282.8792
2026-03-16,Nhava Sheva,S0,S3,0.4543,0.2973,1,0.3829,Strong,Escrow,Stale,Stale,123.1027
2026-03-16,Hamburg,S4,S0,0.3306,0.2719,1,0.3739,Strong,Escrow,Stale,Stale,282.8792
2026-03-17,Hamburg,S3,S4,0.3385,0.2787,1,0.7598,Strong,Escrow,CRDT,CRDT,763.4659
2026-03-17,Nhava Sheva,S3,S3,0.6322,0.3076,1,0.6245,Strong,Escrow,CRDT,CRDT,763.4659
2026-03-17,Rotterdam,S3,S3,0.7422,0.2826,1,0.8122,Strong,Escrow,CRDT,CRDT,763.4659
2026-03-18,Shanghai,S0,S0,0.4425,0.3199,1,0.3457,Strong,Escrow,Stale,Stale,123.1027
2026-03-18,Rotterdam,S4,S3,0.6744,0.3189,1,0.6709,Strong,Escrow,Stale,Stale,282.8792
2026-03-18,Nhava Sheva,S4,S3,0.5179,0.3449,1,0.4154,Strong,Escrow,Stale,Stale,282.8792
2026-03-18,Busan,S2,S0,0.3033,0.2304,1,0.3668,Strong,Escrow,Stale,Stale,421.3218
2026-03-18,Hamburg,S4,S0,0.4016,0.3151,1,0.325,Strong,Escrow,Stale,Stale,282.8792
2026-03-19,Shanghai,S0,S0,0.3317,0.2258,1,0.3423,Strong,Escrow,Stale,Stale,123.1027
2026-03-19,Rotterdam,S3,S3,0.6387,0.2763,1,0.672,Strong,Escrow,CRDT,CRDT,763.4659
2026-03-19,Nhava Sheva,S1,S3,0.6219,0.3022,1,0.6164,Strong,Escrow,Stale,Stale,232.5081
2026-03-20,Hamburg,S0,S0,0.3944,0.3017,1,0.3679,Strong,Escrow,Stale,Stale,123.1027
2026-03-20,Nhava Sheva,S1,S3,0.5544,0.3054,1,0.516,Strong,Escrow,Stale,Stale,232.5081
2026-03-20,Rotterdam,S4,S3,0.5211,0.2505,1,0.5357,Strong,Escrow,Stale,Stale,282.8792
2026-03-20,Shanghai,S1,S0,0.3282,0.2597,1,0.3673,Strong,Escrow,Stale,Stale,232.5081
2026-03-21,Rotterdam,S3,S3,0.5015,0.2349,1,0.5268,Strong,Escrow,CRDT,CRDT,763.4659
2026-03-21,Nhava Sheva,S3,S3,0.6286,0.2783,1,0.6553,Strong,Escrow,CRDT,CRDT,763.4659
2026-03-22,Hamburg,S1,S0,0.4101,0.3099,1,0.3083,Strong,Escrow,Stale,Stale,232.5081
2026-03-22,Nhava Sheva,S4,S3,0.6127,0.3068,1,0.5975,Strong,Escrow,Stale,Stale,282.8792
2026-03-22,Rotterdam,S4,S3,0.4252,0.2564,1,0.3915,Strong,Escrow,Stale,Stale,282.8792
2026-03-22,Shanghai,S2,S3,0.4371,0.3131,1,0.339,Strong,Escrow,Stale,Stale,421.3218
2026-03-23,Rotterdam,S3,S3,0.5943,0.2384,1,0.655,Strong,Escrow,CRDT,CRDT,763.4659
2026-03-23,Hamburg,S3,S3,0.5969,0.275,1,0.6138,Strong,Escrow,CRDT,CRDT,763.4659
2026-03-23,Nhava Sheva,S2,S3,0.599,0.2791,1,0.6119,Strong,Escrow,Stale,Stale,421.3218
2026-03-24,Shanghai,S2,S0,0.3188,0.2681,1,0.374,Strong,Escrow,Stale,Stale,421.3218
2026-03-24,Rotterdam,S3,S3,0.5969,0.2611,1,0.631,Strong,Escrow,CRDT,CRDT,763.4659
2026-03-24,Antwerp,S3,S4,0.4643,0.2162,1,0.5022,Strong,Escrow,CRDT,CRDT,763.4659
2026-03-24,Nhava Sheva,S0,S0,0.4012,0.3117,1,0.3416,Strong,Escrow,Stale,Stale,123.1027
2026-03-25,Hamburg,S3,S4,0.3737,0.3259,1,0.7673,Strong,Escrow,CRDT,CRDT,763.4659
2026-03-25,Nhava Sheva,S0,S3,0.5455,0.3305,1,0.4726,Strong,Escrow,Stale,Stale,123.1027
2026-03-25,Rotterdam,S4,S3,0.6694,0.3008,1,0.6859,Strong,Escrow,Stale,Stale,282.8792
2026-03-25,Shanghai,S0,S0,0.3484,0.2434,1,0.355,Strong,Escrow,Stale,Stale,123.1027
2026-03-26,Rotterdam,S0,S3,0.5704,0.2989,1,0.5468,Strong,Escrow,Stale,Stale,123.1027
2026-03-26,Nhava Sheva,S0,S3,0.5541,0.3138,1,0.5052,Strong,Escrow,Stale,Stale,123.1027
2026-03-27,Hamburg,S3,S4,0.4738,0.2865,1,0.576,Strong,Escrow,CRDT,CRDT,763.4659
2026-03-27,Nhava Sheva,S0,S3,0.4612,0.3176,1,0.368,Strong,Escrow,Stale,Stale,123.1027
2026-03-27,Rotterdam,S3,S3,0.5404,0.2948,1,0.509,Strong,Escrow,CRDT,CRDT,763.4659
2026-03-28,Shanghai,S2,S3,0.3936,0.246,1,0.359,Strong,Escrow,Stale,Stale,421.3218
2026-03-28,Rotterdam,S3,S3,0.7039,0.2953,1,0.7419,Strong,Escrow,CRDT,CRDT,763.4659
2026-03-28,Nhava Sheva,S3,S3,0.6599,0.335,1,0.6304,Strong,Escrow,CRDT,CRDT,763.4659
2026-03-28,Hamburg,S4,S0,0.3014,0.3068,1,0.4513,Strong,Escrow,Stale,Stale,282.8792
2026-03-29,Shanghai,S1,S3,0.4044,0.2565,1,0.3616,Strong,Escrow,Stale,Stale,232.5081
2026-03-29,Rotterdam,S3,S3,0.7216,0.293,1,0.77,Strong,Escrow,CRDT,CRDT,763.4659
2026-03-29,Nhava Sheva,S4,S3,0.5906,0.3122,1,0.5593,Strong,Escrow,Stale,Stale,282.8792
2026-03-29,Hamburg,S2,S3,0.5131,0.2863,1,0.4804,Strong,Escrow,Stale,Stale,421.3218
2026-03-30,Hamburg,S1,S0,0.31,0.2607,1,0.3769,Strong,Escrow,Stale,Stale,232.5081
2026-03-30,Nhava Sheva,S2,S3,0.5495,0.2824,1,0.5372,Strong,Escrow,Stale,Stale,421.3218
2026-03-30,Rotterdam,S3,S3,0.6712,0.2607,1,0.7376,Strong,Escrow,CRDT,CRDT,763.4659
2026-03-31,Rotterdam,S4,S3,0.5275,0.241,1,0.5564,Strong,Escrow,Stale,Stale,282.8792
2026-03-31,Nhava Sheva,S1,S3,0.4465,0.2643,1,0.4122,Strong,Escrow,Stale,Stale,232.5081
2026-04-01,Nhava Sheva,S3,S3,0.7283,0.2901,1,0.7832,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-01,Rotterdam,S3,S3,0.6436,0.271,1,0.6855,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-02,Shanghai,S0,S0,0.3264,0.2816,1,0.4335,Strong,Escrow,Stale,Stale,123.1027
2026-04-02,Rotterdam,S3,S3,0.6719,0.2783,1,0.717,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-02,Nhava Sheva,S3,S3,0.7087,0.314,1,0.726,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-02,Hamburg,S2,S3,0.5025,0.3131,1,0.4325,Strong,Escrow,Stale,Stale,421.3218
2026-04-03,Nhava Sheva,S3,S3,0.7836,0.2835,1,0.8703,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-03,Rotterdam,S3,S3,0.5529,0.2517,1,0.5796,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-03,Shanghai,S2,S0,0.3254,0.2026,1,0.3205,Strong,Escrow,Stale,Stale,421.3218
2026-04-04,Rotterdam,S3,S3,0.5519,0.2356,1,0.5979,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-04,Nhava Sheva,S4,S0,0.346,0.265,1,0.3447,Strong,Escrow,Stale,Stale,282.8792
2026-04-05,Hamburg,S3,S4,0.3129,0.2685,1,0.7838,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-05,Nhava Sheva,S0,S0,0.3435,0.288,1,0.39,Strong,Escrow,Stale,Stale,123.1027
2026-04-05,Rotterdam,S3,S3,0.6985,0.2565,1,0.7818,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-06,Nhava Sheva,S3,S3,0.6424,0.288,1,0.663,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-07,Rotterdam,S3,S3,0.7715,0.2789,1,0.8586,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-07,Nhava Sheva,S4,S3,0.4809,0.2837,1,0.4376,Strong,Escrow,Stale,Stale,282.8792
2026-04-07,Hamburg,S4,S0,0.3349,0.2518,1,0.3768,Strong,Escrow,Stale,Stale,282.8792
2026-04-08,Hamburg,S3,S3,0.637,0.2398,1,0.7143,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-08,Nhava Sheva,S0,S0,0.3475,0.2651,1,0.3783,Strong,Escrow,Stale,Stale,123.1027
2026-04-08,Rotterdam,S4,S3,0.6789,0.2521,1,0.7591,Strong,Escrow,Stale,Stale,282.8792
2026-04-09,Rotterdam,S2,S3,0.6522,0.2694,1,0.6998,Strong,Escrow,Stale,Stale,421.3218
2026-04-09,Nhava Sheva,S3,S4,0.3329,0.2741,1,0.7622,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-10,Hamburg,S2,S3,0.4388,0.2412,1,0.4295,Strong,Escrow,Stale,Stale,421.3218
2026-04-10,Nhava Sheva,S4,S0,0.3299,0.2753,1,0.3913,Strong,Escrow,Stale,Stale,282.8792
2026-04-10,Rotterdam,S3,S3,0.6723,0.2773,1,0.7188,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-11,Shanghai,S3,S3,0.3469,0.2368,1,0.3036,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-11,Rotterdam,S3,S3,0.6432,0.2511,1,0.7094,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-11,Hamburg,S2,S3,0.4948,0.2793,1,0.4628,Strong,Escrow,Stale,Stale,421.3218
2026-04-11,Nhava Sheva,S2,S3,0.6138,0.289,1,0.6209,Strong,Escrow,Stale,Stale,421.3218
2026-04-12,Rotterdam,S3,S3,0.6775,0.2659,1,0.7403,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-12,Hamburg,S3,S3,0.6251,0.2832,1,0.6442,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-12,Nhava Sheva,S0,S0,0.3946,0.3026,1,0.3406,Strong,Escrow,Stale,Stale,123.1027
2026-04-13,Nhava Sheva,S3,S3,0.6576,0.2969,1,0.6738,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-13,Rotterdam,S3,S3,0.6946,0.2777,1,0.7501,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-14,Rotterdam,S3,S3,0.6571,0.2824,1,0.691,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-14,Nhava Sheva,S4,S3,0.6403,0.2891,1,0.6587,Strong,Escrow,Stale,Stale,282.8792
2026-04-15,Nhava Sheva,S1,S3,0.52,0.2684,1,0.5122,Strong,Escrow,Stale,Stale,232.5081
2026-04-15,Rotterdam,S3,S4,0.4488,0.2542,1,0.4688,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-16,Rotterdam,S3,S3,0.6307,0.2371,1,0.7087,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-16,Nhava Sheva,S3,S3,0.5997,0.2558,1,0.6415,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-16,Hamburg,S2,S3,0.3509,0.2345,1,0.3121,Strong,Escrow,Stale,Stale,421.3218
2026-04-17,Rotterdam,S4,S3,0.4306,0.2577,1,0.3975,Strong,Escrow,Stale,Stale,282.8792
2026-04-17,Nhava Sheva,S4,S0,0.315,0.2641,1,0.4148,Strong,Escrow,Stale,Stale,282.8792
2026-04-18,Hamburg,S3,S3,0.4743,0.2341,1,0.4889,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-18,Rotterdam,S3,S3,0.6462,0.2392,1,0.7282,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-18,Shanghai,S3,S4,0.3563,0.1443,1,0.5679,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-19,Rotterdam,S3,S3,0.7224,0.3232,1,0.7343,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-19,Nhava Sheva,S3,S3,0.7435,0.3462,1,0.7362,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-19,Shanghai,S4,S3,0.4779,0.3347,1,0.3708,Strong,Escrow,Stale,Stale,282.8792
2026-04-20,Hamburg,S3,S4,0.4188,0.278,1,0.5119,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-20,Nhava Sheva,S4,S3,0.6817,0.303,1,0.7008,Strong,Escrow,Stale,Stale,282.8792
2026-04-20,Rotterdam,S3,S3,0.6126,0.279,1,0.6316,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-20,Shanghai,S0,S3,0.4301,0.2348,1,0.4248,Strong,Escrow,Stale,Stale,123.1027
2026-04-21,Shanghai,S3,S3,0.3212,0.1851,1,0.3301,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-21,Rotterdam,S3,S3,0.693,0.2857,1,0.7381,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-21,Nhava Sheva,S3,S3,0.6352,0.2971,1,0.6415,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-22,Shanghai,S4,S0,0.3577,0.2576,1,0.3561,Strong,Escrow,Stale,Stale,282.8792
2026-04-22,Rotterdam,S4,S3,0.7322,0.3178,1,0.7549,Strong,Escrow,Stale,Stale,282.8792
2026-04-22,Hamburg,S0,S0,0.3146,0.282,1,0.406,Strong,Escrow,Stale,Stale,123.1027
2026-04-22,Nhava Sheva,S4,S3,0.7235,0.3234,1,0.7355,Strong,Escrow,Stale,Stale,282.8792
2026-04-23,Nhava Sheva,S2,S3,0.6596,0.2892,1,0.6861,Strong,Escrow,Stale,Stale,421.3218
2026-04-23,Rotterdam,S3,S3,0.6302,0.2757,1,0.6607,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-23,Shanghai,S3,S4,0.4021,0.1881,1,0.5571,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-24,Rotterdam,S3,S3,0.6822,0.2808,1,0.7288,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-24,Shanghai,S4,S3,0.4516,0.275,1,0.4064,Strong,Escrow,Stale,Stale,282.8792
2026-04-24,Nhava Sheva,S2,S3,0.7039,0.3317,1,0.6974,Strong,Escrow,Stale,Stale,421.3218
2026-04-24,Antwerp,S3,S0,0.3125,0.2286,1,0.3461,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-24,Hamburg,S0,S0,0.3164,0.3163,1,0.4538,Strong,Escrow,Stale,Stale,123.1027
2026-04-25,Hamburg,S0,S0,0.3852,0.3151,1,0.3525,Strong,Escrow,Stale,Stale,123.1027
2026-04-25,Nhava Sheva,S3,S3,0.754,0.3198,1,0.7834,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-25,Rotterdam,S3,S4,0.467,0.2809,1,0.5776,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-25,Shanghai,S0,S0,0.3437,0.2203,1,0.3335,Strong,Escrow,Stale,Stale,123.1027
2026-04-26,Shanghai,S0,S0,0.3251,0.2409,1,0.3815,Strong,Escrow,Stale,Stale,123.1027
2026-04-26,Rotterdam,S3,S3,0.7176,0.2843,1,0.775,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-26,Nhava Sheva,S4,S3,0.4943,0.303,1,0.433,Strong,Escrow,Stale,Stale,282.8792
2026-04-26,Hamburg,S1,S0,0.3861,0.2913,1,0.3115,Strong,Escrow,Stale,Stale,232.5081
2026-04-27,Shanghai,S3,S4,0.357,0.1779,1,0.6085,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-27,Rotterdam,S3,S3,0.659,0.2554,1,0.7267,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-27,Nhava Sheva,S3,S4,0.5107,0.2768,1,0.5108,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-28,Hamburg,S3,S4,0.4889,0.2869,1,0.4931,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-28,Nhava Sheva,S4,S3,0.5163,0.3111,1,0.4546,Strong,Escrow,Stale,Stale,282.8792
2026-04-28,Rotterdam,S4,S3,0.6881,0.2994,1,0.7143,Strong,Escrow,Stale,Stale,282.8792
2026-04-28,Shanghai,S4,S0,0.3066,0.2533,1,0.4127,Strong,Escrow,Stale,Stale,282.8792
2026-04-29,Rotterdam,S2,S3,0.7264,0.2981,1,0.7707,Strong,Escrow,Stale,Stale,421.3218
2026-04-29,Hamburg,S4,S3,0.3986,0.2611,1,0.3476,Strong,Escrow,Stale,Stale,282.8792
2026-04-29,Nhava Sheva,S0,S3,0.5208,0.302,1,0.4722,Strong,Escrow,Stale,Stale,123.1027
2026-04-30,Antwerp,S3,S4,0.3095,0.1505,1,0.6435,Strong,Escrow,CRDT,CRDT,763.4659
2026-04-30,Nhava Sheva,S0,S0,0.3863,0.2762,1,0.3512,Strong,Escrow,Stale,Stale,123.1027
2026-04-30,Rotterdam,S3,S3,0.7325,0.2637,1,0.8214,Strong,Escrow,CRDT,CRDT,763.4659
2026-05-01,Shanghai,S2,S0,0.3633,0.2534,1,0.3258,Strong,Escrow,Stale,Stale,421.3218
2026-05-01,Rotterdam,S3,S3,0.7195,0.3125,1,0.7432,Strong,Escrow,CRDT,CRDT,763.4659
2026-05-01,Nhava Sheva,S0,S3,0.4708,0.3519,1,0.3395,Strong,Escrow,Stale,Stale,123.1027
2026-05-01,Hamburg,S0,S0,0.4086,0.3575,1,0.3709,Strong,Escrow,Stale,Stale,123.1027
2026-05-02,Rotterdam,S3,S3,0.5676,0.2725,1,0.5751,Strong,Escrow,CRDT,CRDT,763.4659
2026-05-02,Nhava Sheva,S3,S3,0.5777,0.3065,1,0.548,Strong,Escrow,CRDT,CRDT,763.4659
2026-05-02,Hamburg,S3,S4,0.4189,0.3039,1,0.6757,Strong,Escrow,CRDT,CRDT,763.4659
2026-05-03,Antwerp,S1,S0,0.3238,0.2937,1,0.4376,Strong,Escrow,Stale,Stale,232.5081
2026-05-03,Hamburg,S4,S3,0.525,0.324,1,0.4512,Strong,Escrow,Stale,Stale,282.8792
2026-05-03,Nhava Sheva,S4,S3,0.5035,0.3519,1,0.3863,Strong,Escrow,Stale,Stale,282.8792
2026-05-03,Rotterdam,S3,S3,0.7988,0.3546,1,0.8049,Strong,Escrow,CRDT,CRDT,763.4659
2026-05-03,Shanghai,S0,S0,0.33,0.2481,1,0.3796,Strong,Escrow,Stale,Stale,123.1027
2026-05-04,Rotterdam,S4,S3,0.6913,0.298,1,0.7206,Strong,Escrow,Stale,Stale,282.8792
2026-05-04,Hamburg,S0,S0,0.3326,0.2836,1,0.3858,Strong,Escrow,Stale,Stale,123.1027
2026-05-04,Nhava Sheva,S3,S4,0.5114,0.3065,1,0.5467,Strong,Escrow,CRDT,CRDT,763.4659
2026-05-05,Busan,S3,S4,0.3772,0.1739,1,0.5744,Strong,Escrow,CRDT,CRDT,763.4659
2026-05-05,Hamburg,S2,S3,0.4153,0.2722,1,0.358,Strong,Escrow,Stale,Stale,421.3218
2026-05-05,Nhava Sheva,S4,S0,0.3512,0.2949,1,0.4105,Strong,Escrow,Stale,Stale,282.8792
2026-05-05,Rotterdam,S3,S4,0.3873,0.2947,1,0.7095,Strong,Escrow,CRDT,CRDT,763.4659
2026-05-06,Rotterdam,S3,S3,0.6588,0.3036,1,0.6674,Strong,Escrow,CRDT,CRDT,763.4659
2026-05-06,Nhava Sheva,S0,S0,0.4095,0.3376,1,0.386,Strong,Escrow,Stale,Stale,123.1027
2026-05-06,Shanghai,S3,S3,0.4393,0.2723,1,0.3921,Strong,Escrow,CRDT,CRDT,763.4659
2026-05-06,Antwerp,S1,S0,0.3516,0.27,1,0.3908,Strong,Escrow,Stale,Stale,232.5081
2026-05-06,Hamburg,S3,S4,0.5106,0.3376,1,0.5222,Strong,Escrow,CRDT,CRDT,763.4659
2026-05-07,Rotterdam,S3,S3,0.7856,0.3312,1,0.8147,Strong,Escrow,CRDT,CRDT,763.4659
2026-05-07,Nhava Sheva,S0,S3,0.5039,0.3524,1,0.3864,Strong,Escrow,Stale,Stale,123.1027
2026-05-07,Shanghai,S4,S3,0.4569,0.246,1,0.4494,Strong,Escrow,Stale,Stale,282.8792
2026-05-07,Antwerp,S0,S0,0.3225,0.2816,1,0.4395,Strong,Escrow,Stale,Stale,123.1027
2026-05-07,Hamburg,S4,S0,0.3646,0.3186,1,0.3692,Strong,Escrow,Stale,Stale,282.8792
2026-05-08,Hamburg,S0,S0,0.3294,0.2803,1,0.3881,Strong,Escrow,Stale,Stale,123.1027
2026-05-08,Nhava Sheva,S3,S3,0.6353,0.3068,1,0.63,Strong,Escrow,CRDT,CRDT,763.4659
2026-05-08,Rotterdam,S3,S3,0.7384,0.2838,1,0.8052,Strong,Escrow,CRDT,CRDT,763.4659
